Year,Road traffic death rate,Country Code,GDP,Suicide rate,Deaths,Country,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),Literarcy rate,Population,Population of children under the age of 1,Population of children under the age of 5,Population of children under the age of 15,Population under the age of 25
2015,16.0,HND,20979.791685416,4.57,4.147,Honduras,0.189238260194,0.750782557731,0.201098624068,2.8682733281,0.696498967036,2.74575972786,1.76664361495,87.90683,9294510,208155.0,1039443,3178687,5142549
2014,16.1,HND,19756.5339718698,4.07,4.16,Honduras,0.188970847852,0.750140404532,0.19869887804,2.8646415699,0.692460725247,2.74293039184,1.76627487721,87.19753,9127851,207899.0,1042643,3187671,5113380
2013,16.4,HND,18499.729214904,3.9,4.198,Honduras,0.188718322768,0.749514778494999,0.197404257316999,2.86120613845,0.68958374879,2.73990431118,1.76595191661,85.46442,8960654,208227.0,1047468,3193840,5080636
2012,16.3,HND,18528.5543975695,3.95,4.221,Honduras,0.188486031733,0.748905137017,0.196186352583,2.85784329314999,0.686766271126,2.7364793628,1.76588240661,85.35555,8792370,209042.0,1053214,3195290,5044139
2011,16.3,HND,17710.2756854074,2.59,4.271,Honduras,0.188283066799,0.748350139255,0.194494886689,2.85481164725,0.684214688822,2.73187733652,1.76591173688,85.1233,8622510,210159.0,1059363,3192175,5003798
2010,16.4,HND,15839.3445919842,2.66,4.348,Honduras,0.188100482626,0.747807602803,0.193043269998999,2.85196808402999,0.68361439534,2.72984812389,1.76586218949,84.75536,8450936,211494.0,1065535,3184827,4959440
2007,15.7,HND,12361.2576805627,2.92,4.5,Honduras,0.187163955060999,0.745238469454,0.18821221502,2.84123683524999,0.682867969145,2.72064107604,1.76279826550999,83.58899,7924462,215394.0,1081092,3135056,4801240
2001,15.5,HND,7651.1623023456,2.99,4.992,Honduras,0.186067925619,0.74145195218,0.181863682481,2.82246882678999,0.671934167374,2.67920468346,1.76617096196,80.01103,6837861,219744.0,1064520,2900508,4365794
2015,7.8,HUN,125174.166987372,14.6034,13.4,Hungary,0.205242274425,0.703031013443,0.234707642547,3.45854371535,0.717385662764,2.75450270338,2.13547559829,99.38088,9844250,92300.0,453527,1425855,2559488
2014,8.0,HUN,141033.843265669,14.9597,12.8,Hungary,0.205078844674999,0.702827336017,0.232605723321,3.4602726875,0.721495802046,2.75365560445,2.14911884587,99.05012,9867906,91100.0,453700,1426539,2586489
2004,15.2,HUN,104120.820258669,21.5952,13.1,Hungary,0.202206916508,0.699865733049,0.214008881182,3.45441881172,0.671379330553,2.8749399196,2.28115605178,99.02922,10094499,93334.0,477100,1592929,2931491
2003,8.4,ISL,11429.333037844299,12.0091,6.3,Iceland,0.256459464332,0.950286589204,0.519550215436,5.28929627565,0.70156100093,3.45846849008,1.1811823938,99.0,289806,4135.0,20997,66006,108922
2015,15.6,IND,2103588.3600663203,12.9173,6.67,India,0.260508923504,0.556389508551,0.151149784249,3.29484601852,0.51725647841,3.51555448828,1.12830564677,72.2253,1322866600,24119940.0,123077610,378793180,625572740
2011,17.4,IND,1823051.82990081,15.5038,7.267,India,0.263562776681,0.555143889016,0.139098805332,3.28632275793,0.503233826138,3.52017436185999,1.17841781459,69.30256,1257621200,25533450.0,126921280,383999870,623127500
2006,16.3,IND,940259.8887943509,17.1433,7.743,India,0.262611986403,0.553799606427,0.126230605888,3.30967704766,0.501409152995,3.93938201082999,1.45193378687,62.75447,1172373800,26281328.0,131429420,383376600,610169000
2001,16.6,IND,485441.014538638,18.6797,8.558,India,0.261884987704999,0.553012207213,0.116833047503999,3.28484282652,0.503516616777,3.93222278439,1.51214489501,61.01456,1078970900,27347082.0,130995440,374160260,582371700
2016,12.1,IDN,931877.364037698,2.58,7.529,Indonesia,0.229259864378,0.54023442674,0.145616385791,3.27817847968999,0.585002890841,2.63309107655,0.650251794793,95.37697,261850180,4654031.0,23815582,69813150,113243740
2015,12.3,IDN,860854.232686214,2.57,7.46,Indonesia,0.228273360006,0.539916092425,0.142546478992,3.27648193527999,0.581600956812,2.62592596496,0.649698830201999,95.21793,259091970,4718817.0,24010696,69632940,112912536
2014,12.7,IDN,890814.755533537,2.62,7.43,Indonesia,0.227347092668,0.539631972251,0.139723995132,3.27487502544,0.578526105562,2.61962528155,0.648908122309,95.11622,256229760,4782831.0,24080194,69381944,112501290
2011,13.8,IDN,892969.104563171,2.85,7.456,Indonesia,0.225059012849,0.53900943993,0.132298584031,3.27158765665,0.569060321259,2.61054669087,0.645342040464,92.81191,247099700,4856565.0,23821878,68381510,110912780
2009,13.9,IDN,539580.085616492,2.98,7.386,Indonesia,0.223974349865,0.538839478958,0.128568437577,3.27062035995,0.562510664614,2.61238678465,0.636352063946,92.5817,240981300,4795030.0,23370922,67657016,110060830
2008,13.5,IDN,510228.634990598,3.06,7.41,Indonesia,0.223426514771,0.538870181547,0.126898394904,3.27011169408999,0.558682592757,2.61815812276,0.620543835679999,92.1923,237936540,4795722.0,23088384,67264140,109788310
2006,14.2,IDN,364570.515618357,3.22,7.323,Indonesia,0.222437009852,0.538913475076,0.12395283369,3.26886137353,0.55171404256,2.63222355436,0.586249569934,91.98227,231797420,4648239.0,22556644,66485456,109293950
2004,14.4,IDN,256836.875295452,3.47,7.995,Indonesia,0.221777121373,0.538469930281,0.122269177189,3.26615658484,0.549070841837,2.63436718496,0.577599103394,90.38479,225938600,4524471.0,22359428,66025444,109024290
2017,20.4,IRQ,187217.660050676,5.17,4.637,Iraq,0.1897286051,0.666430858946,0.208672060932,4.72267334105,1.56956925570999,3.89116288663,0.651613981102,85.6,39621156,1131949.0,5788838,15699855,23602684
2016,20.4,IRQ,166602.488747885,5.33,5.13,Iraq,0.189173067028,0.665932045405,0.204729074198,4.71606111708,1.61459407257,3.85036743975,0.652618106049,83.3,38697940,1154075.0,5823022,15464037,23210326
2015,20.5,IRQ,166774.104959102,5.4,4.961,Iraq,0.188658658138999,0.665480929441,0.201027404363,4.71003792794999,1.65638610782,3.81349139976,0.653407607942,79.72176,37757812,1177760.0,5798061,15199561,22775764
2014,20.5,IRQ,228415.656174957,5.49,5.16,Iraq,0.188192349038,0.665087681158,0.197428876623,4.70473356043,1.68990915016999,3.77897425617,0.654012848967,82.2,36746484,1184988.0,5690892,14883226,22264256
2012,18.8,IRQ,218002.481737691,5.58,5.505,Iraq,0.187411418811,0.664457624753,0.19137468228,4.6971189982,1.73810181927,3.72696019534,0.654694905485,77.2,33864452,1135676.0,5225733,13842330,20638860
2000,20.7,IRQ,48364.2509439051,5.25,6.172,Iraq,0.184290683575,0.661742439825,0.167823877046,4.68221075404,1.80766483119999,3.68549331319,0.648437675201,74.0522,24628860,858203.0,4072589,10697059,15642603
2003,8.7,IRL,164670.77125960198,11.2587,7.3,Ireland,0.316758733553999,0.801556293438999,0.485067343265,5.72601464012,1.09606670946,4.35745087456,1.89438818652,99.0,3958706,59581.0,283252,828163,1460603
2004,7.7,ISR,139973.148371263,6.12,5.6,Israel,0.260892267111,0.923394566153,0.425134367114,3.01756689333999,0.693811573868,4.18060566614,0.542486785251,97.1,6595990,135768.0,660427,1824107,2924948
2015,5.9,ITA,1836637.71106055,4.83,10.7,Italy,0.23654497096,0.946536418252,0.623937538124,5.63036686842,1.21924236508,3.45861832629,0.465701935145,99.01579,60232908,491469.0,2601856,8274227,14165454
2011,7.2,ITA,2294994.2965895,5.13,10.0,Italy,0.236972650062,0.946343042758,0.620216944129,5.63237245746,1.33506236652999,3.45511764083,0.467204113947,98.84828,60025950,545293.0,2799318,8437168,14431369
2001,13.9,ITA,1168023.42605638,5.37,9.6,Italy,0.236413377856,0.950568376076,0.627054973577,5.29826576307,1.41829952342,3.44957792959999,0.450154839657,98.41662,56994990,528294.0,2620993,8109439,14560761
2015,13.3,JAM,14188.9369584343,2.17,6.653,Jamaica,0.199259068619,0.927324414277,0.259079230891,4.57492476831,0.950794477517,2.57558735654,1.44419848632,88.4999,2794455,38605.0,198361,650356,1196636
2014,11.5,JAM,13899.2177216818,2.18,6.238,Jamaica,0.19922246445,0.927137233065999,0.258696770172,4.57362726023,0.951748276710999,2.56829047757,1.44837333848,88.13225,2784542,39010.0,202188,662488,1216203
2002,11.3,JPN,4182846.04587361,17.8796,7.8,Japan,0.291140359403,0.688150178577,0.453118031592,3.50110852969999,0.849903220193,3.01693257355,0.56664799453,99.0,127301740,1152905.0,5824209,17877684,32776456
2015,24.0,JOR,38587.0178873239,1.85,3.169,Jordan,0.193414632057,0.810958499009,0.187600324589,4.89251869156,1.60170024772,3.55495955332,0.656818781274,98.01435,9494250,234536.0,1179727,3329805,5225185
2012,23.7,JOR,31634.5616901408,1.96,3.596,Jordan,0.192807922316,0.810526177254,0.184839307382,4.90316894831999,1.55818371293,3.56173909403,0.654368515745,97.89032,7211866,192512.0,951712,2580637,4024043
2011,25.3,JOR,29524.1491549296,1.98,3.597,Jordan,0.192641645369,0.810416927083999,0.18350244787,4.90716184458,1.54180080964,3.56799114942,0.653258212745,95.90445,7109980,195190.0,946943,2574538,3996006
2010,22.4,JOR,27133.8042253521,2.02,3.604,Jordan,0.192497613114,0.810320564044,0.182015130594,4.91098940117,1.52606487379,3.57412481099,0.652093011744,92.55104,6931263,194227.0,925331,2540132,3921317
2007,22.2,JOR,17110.437235543,2.37,3.625,Jordan,0.192036447687,0.809994929144,0.174414198675,4.92135580036,1.42982029588,3.64457657742999,0.640317719208999,92.19958,6473460,181732.0,860038,2452466,3727297
2005,22.6,JOR,12588.9985895628,2.75,3.645,Jordan,0.191742661669999,0.809828600296,0.168926530324,4.92669707066999,1.38694052394,3.69696297813,0.63398204597,91.13075,5678541,158102.0,759729,2193720,3306791
2003,22.9,JOR,10195.627644569799,3.13,3.655,Jordan,0.19126924597,0.81003883413,0.166052770508,4.9296216215,1.40964618107,3.73147692834999,0.633772165694,89.89232,5396122,152184.0,740653,2126703,3180807
2015,18.4,KAZ,184388.404706042,23.4201,7.46,Kazakhstan,0.198920241758,0.666498045682,0.223569622652,2.60427539555,0.629521448406,3.51573571508,3.51250926406,99.78785,17835908,396223.0,1902940,4816089,7420619
2010,25.9,KAZ,148047.348240643,29.4073,8.95,Kazakhstan,0.196167357925999,0.664934382959,0.207327478797,2.59894682421,0.656470664163,3.5322588898,3.60240779728,99.78163,16627839,361704.0,1671365,4094354,7150971
2009,25.6,KAZ,115308.68694138,29.6119,8.88,Kazakhstan,0.195483205436999,0.664694019524,0.203305770873,2.59855267933,0.656171659111,3.53623430822999,3.57141358819,99.73241,16402365,355693.0,1587635,3998874,7097941
2015,27.3,KEN,70120.44689683591,10.6368,7.361,Kenya,0.17021391683,0.64119570302,0.131502138024,3.63083246136,0.483445943095,3.51488768011,1.24934944658,78.0234,46851496,1377745.0,6812947,19475584,28865764
2014,26.6,KEN,68285.7965142896,11.0777,7.304,Kenya,0.169935826968,0.641046126658,0.12995471625,3.62559922354,0.481600220555,3.52156498654,1.25047561789999,78.73304,45831860,1374237.0,6855339,19249052,28465838
2007,25.8,KEN,31958.1951822406,13.0081,8.457,Kenya,0.168683905515,0.639996943082,0.123634897497,3.61219081681999,0.466784475464,3.6424459482,1.27653865428,72.15703,38036796,1378108.0,6416920,16637521,24848720
2000,26.4,KEN,12705.3500978044,15.8067,10.677,Kenya,0.167644287965,0.637130590845,0.12176353286,3.60449335204,0.464098337752,3.71144920532,1.27038603707,82.22908,30851604,1158620.0,5304517,14145111,20842320
2017,17.1,KWT,120687.539805505,2.5,1.914,Kuwait,0.214850667734,0.865133722521999,0.34657953292,4.96727934915,1.59454275955,3.63567862084,0.677424512147999,96.03595,4124904,58089.0,307938,887118,1326342
2015,18.8,KWT,114585.57696143,2.4,1.761,Kuwait,0.214920122655,0.863718462686999,0.345495953264,4.93371673834,1.59762066129,3.59898252369999,0.680048368058999,95.68545,3908745,61641.0,320914,848551,1266697
2013,21.6,KWT,174167.89790859297,2.34,1.696,Kuwait,0.214924933919999,0.862206104277,0.343039310245,4.898052985,1.59243573209,3.57121674538999,0.68186725441,95.58582,3646520,66245.0,312670,800716,1227307
2012,24.7,KWT,174047.996684957,2.31,1.721,Kuwait,0.2149072473,0.861369805301999,0.341425781802,4.87922064614,1.58597707011,3.55886067631999,0.682707042252,95.51317,3394668,64957.0,297538,757986,1190448
2010,20.1,KWT,115416.580893,2.43,1.834,Kuwait,0.21485586345,0.85955765164,0.337002157645,4.83924015835,1.57459760666,3.53931775361,0.684500124766,94.46901,2943364,58431.0,261680,677696,1127929
2008,28.5,KWT,147379.737229753,2.92,1.997,Kuwait,0.214604887412,0.857499329692,0.328878437196,4.79849655847,1.52157041942,3.54322976103,0.681293727387,93.8983,2650941,53065.0,238703,629146,1072248
2007,29.5,KWT,114634.043361692,2.59,2.014,Kuwait,0.214395001532999,0.856458066793,0.323515204039,4.77998803724,1.48262212967,3.55338475558999,0.677824513455,93.66419,2506774,51642.0,224583,603838,1029093
2006,29.0,KWT,101557.330723423,2.72,2.036,Kuwait,0.214187869107,0.855565014723999,0.317796483796,4.76391738816999,1.45369556851,3.56230232094999,0.674843966394,93.28212,2363417,48414.0,209587,577923,976263
2005,29.5,KWT,80798.63013698629,2.7,2.01,Kuwait,0.214008349272,0.854877712528999,0.31403093158,4.75103087309,1.4429621257,3.56409394299999,0.673594947258999,93.27446,2235409,42154.0,197842,556367,928528
2015,11.2,LVA,27263.0905470617,17.1391,14.4,Latvia,0.199002905552,0.696197562709,0.222607226591,2.94421878364,1.03821244491,3.49375613924,4.45726322176,99.89269,1991951,21162.0,100223,298471,505315
2011,9.0,LVA,27474.380566265,18.1533,13.9,Latvia,0.197720328284999,0.695721814974,0.214265206594,2.94365498522,1.02506562058,3.49891440809,4.49610879084,99.8959,2076974,18596.0,105450,296289,563182
2000,29.2,LVA,7958.852838933951,29.6331,13.6,Latvia,0.191897494842,0.692261913482,0.175497800505,2.93059582131,0.902568424915,3.83164348244,4.61080276047,99.74657,2392536,19087.0,100747,421697,763436
2015,16.2,LBN,49929.3378368159,2.87,4.235,Lebanon,0.198035290337,0.995697050051999,0.217924268688999,6.07327553941,2.18574824696,3.72894297613,0.659943229553,94.0511,6398941,113966.0,556478,1589868,2674101
2009,14.8,LBN,35399.5829286899,3.04,4.039,Lebanon,0.197010888641,0.99272494687,0.210818711530999,6.04113123639,2.03043957419,3.82140501584,0.654111294207,91.18419,4951138,83746.0,417062,1297898,2238395
2007,14.9,LBN,24827.3550149254,2.99,4.093,Lebanon,0.196559296716999,0.990693672344999,0.205001267863,5.98853342461,1.96590030963,3.83102036911,0.64593854538,89.61244,4809608,82858.0,421584,1314215,2247079
2015,30.1,LSO,2359.68672453829,114.4881,14.825,Lesotho,0.160409464478,0.605755505208,0.133521074668,3.47645696511999,0.768027566825999,5.63103979038,1.66842815863,79.36093,2118532,56997.0,270294,744307,1191112
2014,29.5,LSO,2441.06305405792,116.1953,15.519,Lesotho,0.159973554651,0.605501186804,0.132213932925,3.47446481032999,0.766440526942,5.62674656791,1.67303830845999,76.6352,2095251,57302.0,267597,739187,1189291
2009,27.7,LSO,1740.89496480511,84.627,19.933,Lesotho,0.158546682244,0.604600167677,0.125463421414,3.46882103632,0.749495087193,5.59176592355,1.67784787893,75.8002,2009178,55074.0,258297,729888,1193271
2000,27.0,LSO,887.291687920796,42.604,16.083,Lesotho,0.155919187263,0.602736533723999,0.116634740916,3.4633293182,0.731643463201,5.32701969257999,1.64276809985,86.25443,1998632,55154.0,266072,782749,1223743
2017,37.0,LBR,3390.7034,7.56,8.954,Liberia,0.161454262144,0.630479409927,0.0915913234458,2.88137349866,0.515267499925,3.80303819069999,0.950462397216999,48.30136,4796632,151428.0,733252,2029963,2946396
2015,35.2,LBR,3227.0757,7.71,9.715,Liberia,0.160661409409,0.629810723863,0.0894651604327,2.87523347847,0.510903543757,3.78683474326,0.949271857445,47.60014,4612330,150509.0,728365,1966342,2830381
2007,33.6,LBR,1373.0,8.73,10.765,Liberia,0.159223494038,0.628530420632,0.0844034156283,2.86731882991,0.501109160461,3.77370133148,0.937292069168,42.94108,3632748,138371.0,625511,1568271,2247227
2004,37.3,LBR,897.0,8.48,12.134,Liberia,0.158755301887,0.628286593273,0.0830115150243,2.86757803003,0.498025717042,3.74619445614,0.931804409632,43.10837,3122448,118802.0,537705,1332232,1937552
2015,24.3,LBY,48717.5062734399,5.48,5.427,Libya,0.195619386476,0.80445553549,0.220340115141,4.97498332114,2.58239499788,3.79707776403,0.683152189568999,91.38887,6192241,131071.0,664684,1953873,2992982
2014,23.6,LBY,57372.3525619874,6.06,5.43,Libya,0.196752325653,0.804668144089,0.22969514394,4.97353832644,2.56613240008,3.79088819748,0.6843336852,91.04144,6097767,130940.0,670989,1939179,2961362
2004,21.2,LBY,33122.3076923077,4.67,4.549,Libya,0.198082952717,0.803025411444,0.233175482875,4.95274000765,2.23497713272,3.77865808496,0.681064905647,85.41682,5687561,131003.01,609312,1795337,3063874
2015,10.5,LTU,41435.5333403883,28.9273,14.4,Lithuania,0.199759789273999,0.698522410931,0.228346769437,2.93124402588,0.607836588449,4.1580243213,4.49468326816,99.82328,2963764,31309.0,154766,431207,796591
2011,11.8,LTU,43535.0514823869,31.8499,13.6,Lithuania,0.197559844045,0.696081483399,0.215598430087,2.92314545026,0.577350405216,4.19942298274,4.5470940401,99.8156,3099800,31370.0,153098,456823,890840
2001,22.0,LTU,12237.3880017264,42.0958,11.6,Lithuania,0.192262967121,0.693987098389,0.178306182274,2.91513723753,0.550895206391,4.4055874134,4.77272458457,99.64575,3560145,32650.002,180474,679735,1192156
2000,17.9,LUX,21230.1829893036,13.446,8.6,Luxembourg,0.261264615004,0.941362460355999,0.675034944243,5.33275855283,1.04067188954,3.85761757409,1.445017606,100.0,435634,5590.0,28441,82608,132322
2015,28.3,MDG,11323.0207013017,9.53,7.049,Madagascar,0.163845138323,0.631889442791,0.103769037141,3.56793263048999,0.49404142477,3.69671815675,1.51002233094,64.6563,24850912,779665.0,3765732,10270642,15350263
2012,27.4,MDG,11578.9750619479,9.89,7.38,Madagascar,0.163430025607,0.631011768560999,0.102201133484999,3.55234401976,0.491773662598,3.68901254016,1.5093951518,71.57262,22966242,756217.0,3655874,9755284,14372697
2009,26.3,MDG,9616.87940943789,10.2052,7.801,Madagascar,0.163290447648,0.630608561988,0.101808041181,3.54633746608,0.490049123823,3.6899224579,1.50562087605999,64.48091,21117092,737458.0,3462929,9191502,13322768
2005,25.9,MDG,5859.269752613321,10.6813,8.831,Madagascar,0.163242866227,0.629842538009,0.103518707771,3.54408470372,0.487579211586999,3.72236198694,1.4891549181,58.93594,18792174,674990.0,3162838,8364555,11952291
2000,26.6,MDG,4629.24720384524,10.7545,10.385,Madagascar,0.162782022248,0.629648310681,0.102577253048,3.54912566237,0.490500556423,3.73848733522,1.50800469741,70.68617,16216432,620075.0,2914507,7322850,10460648
2015,32.4,MWI,9219.47437931534,12.5862,8.005,Malawi,0.154140909075,0.60494079259,0.099678243637,3.6393663519,0.504620309117,3.39279533861,1.60757249302,62.14354,16938944,586369.0,2862908,7790838,11135943
2014,32.1,MWI,8801.32616914547,12.7697,8.376,Malawi,0.153945279529,0.60438634402,0.0989663162982,3.62975568392,0.5025932657,3.37210116066,1.60866933565,65.14537,16477972,585504.0,2842452,7621392,10855317
2010,30.6,MWI,10128.3230106049,16.0307,11.412,Malawi,0.153279570339,0.602680430763999,0.0969500416004,3.60063032647,0.497650405261,3.33139754128,1.612823102,61.30972,14718426,573282.0,2721015,6849579,9738797
2015,22.8,MYS,301355.26696494705,5.22,5.096,Malaysia,0.251197121135,0.578246981652,0.196888034734,4.39984398899,0.664768587192,3.46115511739,0.644343302269,94.63699,31068834,528130.0,2570159,7822100,13567895
2010,25.1,MYS,255017.63845559,5.3,5.009,Malaysia,0.247947271937999,0.576997516932999,0.186795266407,4.4823785764,0.649305394738,3.38655768823,0.643556477305,93.11789,28717728,485331.0,2533746,7990778,13756874
2000,26.8,MYS,93789.7368421053,6.1,4.584,Malaysia,0.241026882545,0.570456400928,0.169603867285,4.43585525054,0.644121581918999,3.21244281642,0.728107067011,88.68776,22945152,530328.0,2705180,7693546,11904225
2016,0.9,MDV,4409.94262338674,3.15,2.738,Maldives,0.243821369701,0.56482579343,0.156532767532,3.17483725078,0.692802918802,3.11261622538,0.830767883265,97.73495,454263,7593.0,38102,102618,185222
2015,2.6,MDV,4129.50531981871,2.95,2.718,Maldives,0.242882789755,0.564472148,0.156448805033,3.18517974103,0.686627449129,3.12767708296,0.826247330365,99.32102,435590,7532.0,37666,99933,184351
2014,2.5,MDV,3697.3530365864804,2.88,2.718,Maldives,0.241897708426,0.564069501857,0.156371845658,3.19621528944,0.680319937842,3.14548626206,0.821017755404,98.61012,416746,7424.0,37098,97446,183466
2006,2.5,MDV,1575.2003909349,3.77,3.74,Maldives,0.233602930613,0.559888668996,0.147984542479999,3.26219671079,0.6173145832,3.31751373095,0.750654507041,98.3979,314411,5867.0,27903,97706,178828
2000,1.8,MDV,624.3371452846219,5.3,4.458,Maldives,0.228088676215999,0.554088349036,0.132799522357,3.21849868675,0.608372115847,3.41267014603,0.737572458521,96.3265,282520,5787.0,31816,113165,174615
2015,23.2,MLI,13104.764378326001,8.46,10.211,Mali,0.167329937954,0.628280692086,0.115125821284,2.88422777556,0.439086015718999,2.97345764109,0.904602109509,33.06889,18112910,754891.0,3474879,8715877,12123765
2011,24.0,MLI,12995.112690259599,8.68,11.498,Mali,0.166609773019,0.627251528089,0.112912148181,2.87867433164,0.428976748979,2.93164645168,0.902809835412,30.61867,16039734,692489.0,3116178,7602453,10692983
2010,24.2,MLI,10689.1680162613,8.69,11.812,Mali,0.166484823924,0.627021664802,0.11227429844,2.87778927482,0.428105495493999,2.92715670071,0.902085933717,31.09975,15529183,673763.0,3022098,7327585,10355223
2006,23.9,MLI,6905.93421790901,8.65,13.233,Mali,0.165813936393,0.625945341680999,0.109366100803,2.88052896846999,0.422806191457,2.93207984036,0.884427792239,26.17655,13623541,601845.0,2635668,6344461,9118734
2003,24.5,MLI,4714.0719796883495,8.55,14.435,Mali,0.165129055769,0.625491952736,0.106982081039,2.87982893499,0.421810169525,2.94294484785,0.882325788198,24.0,12342167,540620.0,2337720,5720064,8293336
2015,2.8,MLT,11091.4836596156,6.55,7.7,Malta,0.257058120438,0.962466897767,0.507237741213,5.31700474664,0.870168715016999,3.34792260744,1.10921275074,94.06661,456585,4497.0,21926,62377,119831
2011,4.8,MLT,9638.728635014299,5.73,7.8,Malta,0.256312901035,0.961901045354,0.488767720672,5.31779296002,0.873085326193999,3.32791618537,1.10510815918,93.30736,423577,4189.0,20187,61520,118304
2005,4.2,MLT,6416.1842358384,4.37,7.8,Malta,0.25602725667,0.962074343073,0.471220993007,5.32357020973,0.844479389750999,3.38950151342,1.05843055057,92.36309,410217,3879.0,19585,68966,127822
2015,25.8,MRT,6166.86389668677,5.33,7.979,Mauritania,0.178749864181,0.661408541525,0.142903744234,2.9279309623,0.498250062687,3.05901478323,0.928407257126999,52.12356,3946225,132048.0,651546,1726334,2483394
2013,25.5,MRT,7223.07109708417,5.43,8.652,Mauritania,0.178262391126,0.660655016315,0.14062882724,2.92325685663,0.490321892135,3.03281651855,0.926932448516,62.06875,3742965,133470.0,646893,1649070,2362314
2007,25.7,MRT,4346.21235502975,5.71,8.275,Mauritania,0.176428781246999,0.658244714885,0.132032253943999,2.91292680805,0.480962985076,3.01833054839,0.909460718726,45.50378,3153519,110332.0,507662,1371727,2006210
2000,26.1,MRT,1779.52088647015,6.39,8.856,Mauritania,0.175465285781,0.657393333826,0.129116232848,2.91672806315,0.477454640619,3.06193337371,0.909276587734,51.20768,2695018,96136.0,451036,1186540,1723726
2016,13.7,MUS,12594.155464413601,7.58,8.1,Mauritius,0.241362823024,0.564493947237,0.181508794309,3.32176399522,0.71094955212,3.48680614754,1.30187773181999,93.15784,1293909,13206.0,69570,245738,444655
2015,13.8,MUS,12007.291045648899,7.51,7.7,Mauritius,0.240581660305,0.564242647855,0.179303702258,3.32062439736,0.708793355713,3.49505299545999,1.29937714531,92.7076,1293159,13414.0,71538,252412,453160
2014,13.1,MUS,13074.1299520532,9.85,7.7,Mauritius,0.239853007644,0.564011161224,0.1765742542,3.31962304299,0.707881252556,3.5052261337,1.2962757256,92.47476,1292112,13748.0,73603,259261,461069
2013,12.2,MUS,12292.9741414044,7.77,7.5,Mauritius,0.239191707158999,0.563805834181,0.17497934023,3.31880677139,0.706219948304,3.51498141124,1.29270196144,91.49003,1290698,14347.0,75971,265250,467979
2012,14.0,MUS,11668.6963967887,9.23,7.4,Mauritius,0.238608836625,0.563628814541,0.172579428712,3.31819347092,0.703263257994,3.52703153441,1.28876567307,91.76601,1288753,14999.0,78559,270458,473916
2011,15.0,MUS,11518.4134299684,8.56,7.3,Mauritius,0.238116353679,0.563481953346,0.170558525597,3.31777792139,0.700324410991999,3.53720707667,1.28456159197,89.24984,1286239,15179.0,81121,275873,479030
2000,16.1,MUS,4663.3210814445,11.4715,6.7,Mauritius,0.23249273772,0.559365806407999,0.153985338087,3.29426347570999,0.668787354572,3.68627941710999,1.22810195799,84.30309,1215930,20399.0,100892,311442,531230
2017,13.1,MEX,1190721.47595884,5.89,6.615,Mexico,0.211765456029,0.818921348497,0.316975449214,3.18632641167,0.820863258492,2.7888065701,1.72960425435999,94.97278,122839256,2085377.9,10701348,32753948,54249990
2016,13.6,MEX,1112233.4973991201,5.57,6.305,Mexico,0.211550954405,0.818522232794999,0.31524899346,3.18467518325,0.812157553109999,2.77987488917,1.73040942871999,94.85962,121519224,2123414.0,10833339,32965536,54432750
2015,13.6,MEX,1213294.46752759,5.6,6.007,Mexico,0.211334219288999,0.818093126653,0.313726997518,3.18293427233,0.804195403108,2.77213582124,1.73038423943,94.47228,120149896,2157860.0,10946844,33173714,54605016
2014,13.3,MEX,1364507.7174636698,5.72,5.805,Mexico,0.211123558747999,0.817656657426999,0.312298323384999,3.18115905708,0.797294256844,2.76608523248,1.72970269314,94.55588,118755890,2190528.0,11041693,33372536,54777656
2013,13.3,MEX,1327436.29036097,5.28,5.696,Mexico,0.210925934156,0.817235431155,0.311076181559,3.17942156821,0.791268099142,2.76188625735,1.72849055531999,93.96285,117290680,2224160.0,11111027,33518592,54870620
2012,14.6,MEX,1255110.42474185,4.95,5.642,Mexico,0.210740636071,0.816816966226,0.310040775827,3.17762167395,0.786146538066,2.75936041271,1.72684261661,94.2284,115755910,2240979.0,11150950,33608196,54877664
2011,14.4,MEX,1229013.70325577,5.36,5.597,Mexico,0.210574023688,0.816421047386,0.309135180791,3.17582992726,0.782066419403,2.75908326378,1.72485698378,93.51998,114150480,2238594.0,11168989,33631652,54780150
2010,14.5,MEX,1105424.23888937,4.66,5.594,Mexico,0.210427492063,0.816051075474,0.308406353254,3.17410029198,0.778611013252,2.76109008204,1.72253950498999,93.06894,112532400,2236667.0,11188905,33631050,54580400
2009,15.8,MEX,943437.415098633,4.81,5.533,Mexico,0.21024068346,0.815499927334,0.307934931837,3.17732987432,0.778655153971999,2.7667961557,1.71819622266,93.44188,111049420,2240166.0,11225080,33667836,54417670
2008,15.4,MEX,1161553.4598948,4.58,5.426,Mexico,0.209977790131,0.814656887676,0.307435341829,3.18703185028,0.783102451812,2.77640313113,1.7111960116,92.9256,109684500,2245503.0,11272040,33725940,54331080
2007,14.1,MEX,1102355.55478894,4.3,5.302,Mexico,0.20968456903,0.813703023898,0.306977680876,3.19834860453,0.789061136766,2.78575583033,1.70315799596,92.79517,108302980,2252995.0,11323923,33776732,54237384
2006,15.6,MEX,1020265.05769851,4.25,5.177,Mexico,0.209401879824,0.812792939761,0.30654243315,3.20630509081,0.793997638081,2.79250003928,1.69572886056,91.73452,106886790,2264401.0,11376988,33819984,54121950
