Country,Year,Literarcy rate,Disease_deaths,Road traffic death rate,Suicide rate,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),Deaths
Mali,2006,26.17655,298,23.9 [19.5-28.3],8.65,0.165813936,0.625945342,0.109366101,2.880528968,0.422806191,2.93207984,0.884427792,13.233
Mali,2006,26.17655,308,23.9 [19.5-28.3],8.65,0.165813936,0.625945342,0.109366101,2.880528968,0.422806191,2.93207984,0.884427792,13.233
Mali,2010,31.09975,275,24.2 [19.9-28.6],8.69,0.166484824,0.627021665,0.112274298,2.877789275,0.428105495,2.927156701,0.902085934,11.812
Mali,2010,31.09975,283,24.2 [19.9-28.6],8.69,0.166484824,0.627021665,0.112274298,2.877789275,0.428105495,2.927156701,0.902085934,11.812
Mali,2010,31.09975,291,24.2 [19.9-28.6],8.69,0.166484824,0.627021665,0.112274298,2.877789275,0.428105495,2.927156701,0.902085934,11.812
Mali,2011,30.61867,274,24.0 [19.7-28.4],8.68,0.166609773,0.627251528,0.112912148,2.878674332,0.428976749,2.931646452,0.902809835,11.498
Mali,2011,30.61867,281,24.0 [19.7-28.4],8.68,0.166609773,0.627251528,0.112912148,2.878674332,0.428976749,2.931646452,0.902809835,11.498
Mali,2011,30.61867,289,24.0 [19.7-28.4],8.68,0.166609773,0.627251528,0.112912148,2.878674332,0.428976749,2.931646452,0.902809835,11.498
Mali,2015,33.06889,269,23.2 [19.0-27.5],8.46,0.167329938,0.628280692,0.115125821,2.884227776,0.439086016,2.973457641,0.90460211,10.211
Mali,2015,33.06889,277,23.2 [19.0-27.5],8.46,0.167329938,0.628280692,0.115125821,2.884227776,0.439086016,2.973457641,0.90460211,10.211
Mali,2015,33.06889,288,23.2 [19.0-27.5],8.46,0.167329938,0.628280692,0.115125821,2.884227776,0.439086016,2.973457641,0.90460211,10.211
Malta,2005,92.36309,48,4.2 [3.3-5.2],4.37,0.256027257,0.962074343,0.471220993,5.32357021,0.84447939,3.389501513,1.058430551,7.8
Malta,2005,92.36309,63,4.2 [3.3-5.2],4.37,0.256027257,0.962074343,0.471220993,5.32357021,0.84447939,3.389501513,1.058430551,7.8
Malta,2005,92.36309,77,4.2 [3.3-5.2],4.37,0.256027257,0.962074343,0.471220993,5.32357021,0.84447939,3.389501513,1.058430551,7.8
Malta,2011,93.30736,41,4.8 [3.6-6.2],5.73,0.256312901,0.961901045,0.488767721,5.31779296,0.873085326,3.327916185,1.105108159,7.8
Malta,2011,93.30736,59,4.8 [3.6-6.2],5.73,0.256312901,0.961901045,0.488767721,5.31779296,0.873085326,3.327916185,1.105108159,7.8
Malta,2011,93.30736,76,4.8 [3.6-6.2],5.73,0.256312901,0.961901045,0.488767721,5.31779296,0.873085326,3.327916185,1.105108159,7.8
Malta,2015,94.06661,39,2.8 [2.0-3.6],6.55,0.25705812,0.962466898,0.507237741,5.317004747,0.870168715,3.347922607,1.109212751,7.7
Malta,2015,94.06661,55,2.8 [2.0-3.6],6.55,0.25705812,0.962466898,0.507237741,5.317004747,0.870168715,3.347922607,1.109212751,7.7
Malta,2015,94.06661,70,2.8 [2.0-3.6],6.55,0.25705812,0.962466898,0.507237741,5.317004747,0.870168715,3.347922607,1.109212751,7.7
Mauritania,2000,51.20768,205,26.1 [21.4-30.8],6.39,0.175465286,0.657393334,0.129116233,2.916728063,0.477454641,3.061933374,0.909276588,8.856
Mauritania,2000,51.20768,229,26.1 [21.4-30.8],6.39,0.175465286,0.657393334,0.129116233,2.916728063,0.477454641,3.061933374,0.909276588,8.856
Mauritania,2000,51.20768,256,26.1 [21.4-30.8],6.39,0.175465286,0.657393334,0.129116233,2.916728063,0.477454641,3.061933374,0.909276588,8.856
Mauritania,2007,45.50378,195,25.7 [21.3-30.0],5.71,0.176428781,0.658244715,0.132032254,2.912926808,0.480962985,3.018330548,0.909460719,8.275
Mauritania,2007,45.50378,219,25.7 [21.3-30.0],5.71,0.176428781,0.658244715,0.132032254,2.912926808,0.480962985,3.018330548,0.909460719,8.275
Mauritania,2007,45.50378,243,25.7 [21.3-30.0],5.71,0.176428781,0.658244715,0.132032254,2.912926808,0.480962985,3.018330548,0.909460719,8.275
Mauritania,2013,62.06875,186,25.5 [21.2-29.7],5.43,0.178262391,0.660655016,0.140628827,2.923256857,0.490321892,3.032816519,0.926932449,8.652
Mauritania,2013,62.06875,207,25.5 [21.2-29.7],5.43,0.178262391,0.660655016,0.140628827,2.923256857,0.490321892,3.032816519,0.926932449,8.652
Mauritania,2013,62.06875,229,25.5 [21.2-29.7],5.43,0.178262391,0.660655016,0.140628827,2.923256857,0.490321892,3.032816519,0.926932449,8.652
Mauritania,2015,52.12356,182,25.8 [21.6-29.9],5.33,0.178749864,0.661408542,0.142903744,2.927930962,0.498250063,3.059014783,0.928407257,7.979
Mauritania,2015,52.12356,204,25.8 [21.6-29.9],5.33,0.178749864,0.661408542,0.142903744,2.927930962,0.498250063,3.059014783,0.928407257,7.979
Mauritania,2015,52.12356,226,25.8 [21.6-29.9],5.33,0.178749864,0.661408542,0.142903744,2.927930962,0.498250063,3.059014783,0.928407257,7.979
Mauritius,2000,84.30309,121,16.1 [13.3-19.3],11.4715,0.232492738,0.559365806,0.153985338,3.294263476,0.668787355,3.686279417,1.228101958,6.7
Mauritius,2000,84.30309,172,16.1 [13.3-19.3],11.4715,0.232492738,0.559365806,0.153985338,3.294263476,0.668787355,3.686279417,1.228101958,6.7
Mauritius,2000,84.30309,221,16.1 [13.3-19.3],11.4715,0.232492738,0.559365806,0.153985338,3.294263476,0.668787355,3.686279417,1.228101958,6.7
Mauritius,2011,89.24984,156,15.0 [12.4-18.0],8.56,0.238116354,0.563481953,0.170558526,3.317777921,0.700324411,3.537207077,1.284561592,7.3
Mauritius,2011,89.24984,212,15.0 [12.4-18.0],8.56,0.238116354,0.563481953,0.170558526,3.317777921,0.700324411,3.537207077,1.284561592,7.3
Mauritius,2011,89.24984,97,15.0 [12.4-18.0],8.56,0.238116354,0.563481953,0.170558526,3.317777921,0.700324411,3.537207077,1.284561592,7.3
Mauritius,2012,91.76601,102,14.0 [11.6-16.8],9.23,0.238608837,0.563628815,0.172579429,3.318193471,0.703263258,3.527031534,1.288765673,7.4
Mauritius,2012,91.76601,152,14.0 [11.6-16.8],9.23,0.238608837,0.563628815,0.172579429,3.318193471,0.703263258,3.527031534,1.288765673,7.4
Mauritius,2012,91.76601,199,14.0 [11.6-16.8],9.23,0.238608837,0.563628815,0.172579429,3.318193471,0.703263258,3.527031534,1.288765673,7.4
Mauritius,2013,91.49003,145,12.2 [10.0-14.7],7.77,0.239191707,0.563805834,0.17497934,3.318806771,0.706219948,3.514981411,1.292701961,7.5
Mauritius,2013,91.49003,193,12.2 [10.0-14.7],7.77,0.239191707,0.563805834,0.17497934,3.318806771,0.706219948,3.514981411,1.292701961,7.5
Mauritius,2013,91.49003,95,12.2 [10.0-14.7],7.77,0.239191707,0.563805834,0.17497934,3.318806771,0.706219948,3.514981411,1.292701961,7.5
Mauritius,2014,92.47476,148,13.1 [10.7-15.9],9.85,0.239853008,0.564011161,0.176574254,3.319623043,0.707881253,3.505226134,1.296275726,7.7
Mauritius,2014,92.47476,194,13.1 [10.7-15.9],9.85,0.239853008,0.564011161,0.176574254,3.319623043,0.707881253,3.505226134,1.296275726,7.7
Mauritius,2014,92.47476,99,13.1 [10.7-15.9],9.85,0.239853008,0.564011161,0.176574254,3.319623043,0.707881253,3.505226134,1.296275726,7.7
Mauritius,2015,92.7076,148,13.8 [11.3-16.7],7.51,0.24058166,0.564242648,0.179303702,3.320624397,0.708793356,3.495052995,1.299377145,7.7
Mauritius,2015,92.7076,195,13.8 [11.3-16.7],7.51,0.24058166,0.564242648,0.179303702,3.320624397,0.708793356,3.495052995,1.299377145,7.7
Mauritius,2015,92.7076,98,13.8 [11.3-16.7],7.51,0.24058166,0.564242648,0.179303702,3.320624397,0.708793356,3.495052995,1.299377145,7.7
Mauritius,2016,93.15784,145,13.7 [11.2-16.5],7.58,0.241362823,0.564493947,0.181508794,3.321763995,0.710949552,3.486806148,1.301877732,8.1
Mauritius,2016,93.15784,194,13.7 [11.2-16.5],7.58,0.241362823,0.564493947,0.181508794,3.321763995,0.710949552,3.486806148,1.301877732,8.1
Mauritius,2016,93.15784,94,13.7 [11.2-16.5],7.58,0.241362823,0.564493947,0.181508794,3.321763995,0.710949552,3.486806148,1.301877732,8.1
Mexico,2000,90.53562,102,14.2 [13.4-14.9],3.86,0.207882216,0.808645715,0.297953823,3.037853578,0.783636832,2.756713076,1.706542406,4.997
Mexico,2000,90.53562,138,14.2 [13.4-14.9],3.86,0.207882216,0.808645715,0.297953823,3.037853578,0.783636832,2.756713076,1.706542406,4.997
Mexico,2000,90.53562,175,14.2 [13.4-14.9],3.86,0.207882216,0.808645715,0.297953823,3.037853578,0.783636832,2.756713076,1.706542406,4.997
Mexico,2002,90.27465,101,14.4 [13.6-15.2],4.15,0.208358237,0.809961116,0.301156358,3.109213177,0.788307939,2.773451544,1.701000517,4.946
Mexico,2002,90.27465,136,14.4 [13.6-15.2],4.15,0.208358237,0.809961116,0.301156358,3.109213177,0.788307939,2.773451544,1.701000517,4.946
Mexico,2002,90.27465,170,14.4 [13.6-15.2],4.15,0.208358237,0.809961116,0.301156358,3.109213177,0.788307939,2.773451544,1.701000517,4.946
Mexico,2004,90.95374,132,15.0 [14.1-15.8],4.26,0.208936801,0.811427527,0.30473397,3.187770469,0.793966359,2.789093645,1.690463172,5.001
Mexico,2004,90.95374,166,15.0 [14.1-15.8],4.26,0.208936801,0.811427527,0.30473397,3.187770469,0.793966359,2.789093645,1.690463172,5.001
Mexico,2004,90.95374,99,15.0 [14.1-15.8],4.26,0.208936801,0.811427527,0.30473397,3.187770469,0.793966359,2.789093645,1.690463172,5.001
Mexico,2005,91.63027,134,15.6 [14.8-16.5],4.35,0.209168085,0.812064772,0.305895816,3.205839634,0.79551253,2.793921451,1.690615826,5.078
Mexico,2005,91.63027,168,15.6 [14.8-16.5],4.35,0.209168085,0.812064772,0.305895816,3.205839634,0.79551253,2.793921451,1.690615826,5.078
Mexico,2005,91.63027,99,15.6 [14.8-16.5],4.35,0.209168085,0.812064772,0.305895816,3.205839634,0.79551253,2.793921451,1.690615826,5.078
Mexico,2006,91.73452,131,15.6 [14.7-16.5],4.25,0.20940188,0.81279294,0.306542433,3.206305091,0.793997638,2.792500039,1.695728861,5.177
Mexico,2006,91.73452,166,15.6 [14.7-16.5],4.25,0.20940188,0.81279294,0.306542433,3.206305091,0.793997638,2.792500039,1.695728861,5.177
Mexico,2006,91.73452,97,15.6 [14.7-16.5],4.25,0.20940188,0.81279294,0.306542433,3.206305091,0.793997638,2.792500039,1.695728861,5.177
Mexico,2007,92.79517,129,14.1 [13.3-14.9],4.3,0.209684569,0.813703024,0.306977681,3.198348605,0.789061137,2.78575583,1.703157996,5.302
Mexico,2007,92.79517,164,14.1 [13.3-14.9],4.3,0.209684569,0.813703024,0.306977681,3.198348605,0.789061137,2.78575583,1.703157996,5.302
Mexico,2007,92.79517,94,14.1 [13.3-14.9],4.3,0.209684569,0.813703024,0.306977681,3.198348605,0.789061137,2.78575583,1.703157996,5.302
Mexico,2008,92.9256,133,15.4 [14.6-16.2],4.58,0.20997779,0.814656888,0.307435342,3.18703185,0.783102452,2.776403131,1.711196012,5.426
Mexico,2008,92.9256,171,15.4 [14.6-16.2],4.58,0.20997779,0.814656888,0.307435342,3.18703185,0.783102452,2.776403131,1.711196012,5.426
Mexico,2008,92.9256,95,15.4 [14.6-16.2],4.58,0.20997779,0.814656888,0.307435342,3.18703185,0.783102452,2.776403131,1.711196012,5.426
Mexico,2009,93.44188,136,15.8 [15.0-16.7],4.81,0.210240683,0.815499927,0.307934932,3.177329874,0.778655154,2.766796156,1.718196223,5.533
Mexico,2009,93.44188,174,15.8 [15.0-16.7],4.81,0.210240683,0.815499927,0.307934932,3.177329874,0.778655154,2.766796156,1.718196223,5.533
Mexico,2009,93.44188,97,15.8 [15.0-16.7],4.81,0.210240683,0.815499927,0.307934932,3.177329874,0.778655154,2.766796156,1.718196223,5.533
Mexico,2010,93.06894,136,14.5 [13.7-15.4],4.66,0.210427492,0.816051075,0.308406353,3.174100292,0.778611013,2.761090082,1.722539505,5.594
Mexico,2010,93.06894,178,14.5 [13.7-15.4],4.66,0.210427492,0.816051075,0.308406353,3.174100292,0.778611013,2.761090082,1.722539505,5.594
Mexico,2010,93.06894,93,14.5 [13.7-15.4],4.66,0.210427492,0.816051075,0.308406353,3.174100292,0.778611013,2.761090082,1.722539505,5.594
Mexico,2011,93.51998,133,14.4 [13.6-15.2],5.36,0.210574024,0.816421047,0.309135181,3.175829927,0.782066419,2.759083264,1.724856984,5.597
Mexico,2011,93.51998,175,14.4 [13.6-15.2],5.36,0.210574024,0.816421047,0.309135181,3.175829927,0.782066419,2.759083264,1.724856984,5.597
Mexico,2011,93.51998,90,14.4 [13.6-15.2],5.36,0.210574024,0.816421047,0.309135181,3.175829927,0.782066419,2.759083264,1.724856984,5.597
Mexico,2012,94.2284,131,14.6 [13.8-15.4],4.95,0.210740636,0.816816966,0.310040776,3.177621674,0.786146538,2.759360413,1.726842617,5.642
Mexico,2012,94.2284,171,14.6 [13.8-15.4],4.95,0.210740636,0.816816966,0.310040776,3.177621674,0.786146538,2.759360413,1.726842617,5.642
Mexico,2012,94.2284,91,14.6 [13.8-15.4],4.95,0.210740636,0.816816966,0.310040776,3.177621674,0.786146538,2.759360413,1.726842617,5.642
Mexico,2013,93.96285,127,13.3 [12.6-14.1],5.28,0.210925934,0.817235431,0.311076182,3.179421568,0.791268099,2.761886257,1.728490555,5.696
Mexico,2013,93.96285,165,13.3 [12.6-14.1],5.28,0.210925934,0.817235431,0.311076182,3.179421568,0.791268099,2.761886257,1.728490555,5.696
Mexico,2013,93.96285,89,13.3 [12.6-14.1],5.28,0.210925934,0.817235431,0.311076182,3.179421568,0.791268099,2.761886257,1.728490555,5.696
Mexico,2014,94.55588,129,13.3 [12.5-14.1],5.72,0.211123559,0.817656657,0.312298323,3.181159057,0.797294257,2.766085232,1.729702693,5.805
Mexico,2014,94.55588,167,13.3 [12.5-14.1],5.72,0.211123559,0.817656657,0.312298323,3.181159057,0.797294257,2.766085232,1.729702693,5.805
Mexico,2014,94.55588,91,13.3 [12.5-14.1],5.72,0.211123559,0.817656657,0.312298323,3.181159057,0.797294257,2.766085232,1.729702693,5.805
Mexico,2015,94.47228,128,13.6 [12.8-14.4],5.6,0.211334219,0.818093127,0.313726998,3.182934272,0.804195403,2.772135821,1.730384239,6.007
Mexico,2015,94.47228,167,13.6 [12.8-14.4],5.6,0.211334219,0.818093127,0.313726998,3.182934272,0.804195403,2.772135821,1.730384239,6.007
Mexico,2015,94.47228,90,13.6 [12.8-14.4],5.6,0.211334219,0.818093127,0.313726998,3.182934272,0.804195403,2.772135821,1.730384239,6.007
Mexico,2016,94.85962,127,13.6 [12.6-14.4],5.57,0.211550954,0.818522233,0.315248993,3.184675183,0.812157553,2.779874889,1.730409429,6.305
Mexico,2016,94.85962,164,13.6 [12.6-14.4],5.57,0.211550954,0.818522233,0.315248993,3.184675183,0.812157553,2.779874889,1.730409429,6.305
Mexico,2016,94.85962,89,13.6 [12.6-14.4],5.57,0.211550954,0.818522233,0.315248993,3.184675183,0.812157553,2.779874889,1.730409429,6.305
Mongolia,2000,97.76885,216,15.9 [14.3-17.4],23.6307,0.180741439,0.645432609,0.133705037,2.534475453,0.480140522,3.518584039,2.524547342,7.359
Mongolia,2000,97.76885,273,15.9 [14.3-17.4],23.6307,0.180741439,0.645432609,0.133705037,2.534475453,0.480140522,3.518584039,2.524547342,7.359
Mongolia,2000,97.76885,328,15.9 [14.3-17.4],23.6307,0.180741439,0.645432609,0.133705037,2.534475453,0.480140522,3.518584039,2.524547342,7.359
Mongolia,2010,98.257,147,18.6 [17.1-20.1],22.3994,0.186431931,0.652384186,0.156839065,2.517066554,0.521155811,3.577485678,3.457894714,6.729
Mongolia,2010,98.257,234,18.6 [17.1-20.1],22.3994,0.186431931,0.652384186,0.156839065,2.517066554,0.521155811,3.577485678,3.457894714,6.729
Mongolia,2010,98.257,317,18.6 [17.1-20.1],22.3994,0.186431931,0.652384186,0.156839065,2.517066554,0.521155811,3.577485678,3.457894714,6.729
Mongolia,2015,98.36764,129,19.4 [18.3-20.5],19.6771,0.189334161,0.653947821,0.173016177,2.551803649,0.528367198,3.550133104,3.48090753,6.158
Mongolia,2015,98.36764,213,19.4 [18.3-20.5],19.6771,0.189334161,0.653947821,0.173016177,2.551803649,0.528367198,3.550133104,3.48090753,6.158
Mongolia,2015,98.36764,296,19.4 [18.3-20.5],19.6771,0.189334161,0.653947821,0.173016177,2.551803649,0.528367198,3.550133104,3.48090753,6.158
Montenegro,2003,97.77346,132,14.2 [10.3-18.8],18.3353,0.199311554,0.709301662,0.166207113,3.41898921,0.647314909,2.585841631,1.744761773,9.3
Montenegro,2003,97.77346,171,14.2 [10.3-18.8],18.3353,0.199311554,0.709301662,0.166207113,3.41898921,0.647314909,2.585841631,1.744761773,9.3
Montenegro,2003,97.77346,94,14.2 [10.3-18.8],18.3353,0.199311554,0.709301662,0.166207113,3.41898921,0.647314909,2.585841631,1.744761773,9.3
Montenegro,2011,98.44221,111,9.6 [6.8-13.1],17.0195,0.20172814,0.711527246,0.185741392,3.430556109,0.62154238,2.584254986,1.851546942,9.4
Montenegro,2011,98.44221,145,9.6 [6.8-13.1],17.0195,0.20172814,0.711527246,0.185741392,3.430556109,0.62154238,2.584254986,1.851546942,9.4
Montenegro,2011,98.44221,75,9.6 [6.8-13.1],17.0195,0.20172814,0.711527246,0.185741392,3.430556109,0.62154238,2.584254986,1.851546942,9.4
Montenegro,2015,98.71995,101,8.5 [5.9-11.8],16.3497,0.20271495,0.712428876,0.191711136,3.426930345,0.608275037,2.570969865,1.856433949,10.2
Montenegro,2015,98.71995,133,8.5 [5.9-11.8],16.3497,0.20271495,0.712428876,0.191711136,3.426930345,0.608275037,2.570969865,1.856433949,10.2
Montenegro,2015,98.71995,68,8.5 [5.9-11.8],16.3497,0.20271495,0.712428876,0.191711136,3.426930345,0.608275037,2.570969865,1.856433949,10.2
Morocco,2004,52.30626,113,23.8 [20.8-26.7],10.214,0.183485335,0.776758839,0.152873141,4.974710473,1.441529405,5.732159982,0.560831009,6.259
Morocco,2004,52.30626,129,23.8 [20.8-26.7],10.214,0.183485335,0.776758839,0.152873141,4.974710473,1.441529405,5.732159982,0.560831009,6.259
Morocco,2004,52.30626,145,23.8 [20.8-26.7],10.214,0.183485335,0.776758839,0.152873141,4.974710473,1.441529405,5.732159982,0.560831009,6.259
Morocco,2008,55.14792,103,23.7 [20.9-26.5],9.76,0.184194707,0.778360279,0.158754428,4.981684291,1.509504199,5.715824999,0.567350473,6.018
Morocco,2008,55.14792,81,23.7 [20.9-26.5],9.76,0.184194707,0.778360279,0.158754428,4.981684291,1.509504199,5.715824999,0.567350473,6.018
Morocco,2008,55.14792,92,23.7 [20.9-26.5],9.76,0.184194707,0.778360279,0.158754428,4.981684291,1.509504199,5.715824999,0.567350473,6.018
Morocco,2009,56.08367,78,23.7 [20.9-26.4],9.66,0.184356333,0.778764177,0.160514818,4.982601183,1.539857217,5.707314049,0.569634207,5.987
Morocco,2009,56.08367,87,23.7 [20.9-26.4],9.66,0.184356333,0.778764177,0.160514818,4.982601183,1.539857217,5.707314049,0.569634207,5.987
Morocco,2009,56.08367,95,23.7 [20.9-26.4],9.66,0.184356333,0.778764177,0.160514818,4.982601183,1.539857217,5.707314049,0.569634207,5.987
Morocco,2011,67.08416,73,20.9 [18.5-23.3],9.49,0.184731259,0.779459535,0.164069016,4.982794787,1.573677756,5.679566425,0.572186345,5.91
Morocco,2011,67.08416,78,20.9 [18.5-23.3],9.49,0.184731259,0.779459535,0.164069016,4.982794787,1.573677756,5.679566425,0.572186345,5.91
Morocco,2011,67.08416,83,20.9 [18.5-23.3],9.49,0.184731259,0.779459535,0.164069016,4.982794787,1.573677756,5.679566425,0.572186345,5.91
Morocco,2012,69.42539,71,20.3 [17.9-22.8],9.15,0.184972842,0.779826009,0.165906134,4.982861201,1.587961698,5.652818415,0.573101581,5.86
Morocco,2012,69.42539,75,20.3 [17.9-22.8],9.15,0.184972842,0.779826009,0.165906134,4.982861201,1.587961698,5.652818415,0.573101581,5.86
Morocco,2012,69.42539,79,20.3 [17.9-22.8],9.15,0.184972842,0.779826009,0.165906134,4.982861201,1.587961698,5.652818415,0.573101581,5.86
Morocco,2014,75.5862,67,19.8 [17.5-22.2],7.9,0.185552232,0.780600005,0.169518936,4.983580468,1.612359146,5.574991858,0.57449939,5.741
Morocco,2014,75.5862,72,19.8 [17.5-22.2],7.9,0.185552232,0.780600005,0.169518936,4.983580468,1.612359146,5.574991858,0.57449939,5.741
Morocco,2014,75.5862,76,19.8 [17.5-22.2],7.9,0.185552232,0.780600005,0.169518936,4.983580468,1.612359146,5.574991858,0.57449939,5.741
Morocco,2015,71.71055,66,19.7 [17.4-22.1],7.63,0.185884357,0.781004328,0.171629058,4.984391655,1.623631163,5.526705337,0.5748942,5.705
Morocco,2015,71.71055,70,19.7 [17.4-22.1],7.63,0.185884357,0.781004328,0.171629058,4.984391655,1.623631163,5.526705337,0.5748942,5.705
Morocco,2015,71.71055,74,19.7 [17.4-22.1],7.63,0.185884357,0.781004328,0.171629058,4.984391655,1.623631163,5.526705337,0.5748942,5.705
Mozambique,2003,48.15884,426,33.5 [26.8-40.3],20.8772,0.150494409,0.605190641,0.085682394,3.60536049,0.504363276,3.851475457,1.641413207,14.434
Mozambique,2003,48.15884,446,33.5 [26.8-40.3],20.8772,0.150494409,0.605190641,0.085682394,3.60536049,0.504363276,3.851475457,1.641413207,14.434
Mozambique,2003,48.15884,469,33.5 [26.8-40.3],20.8772,0.150494409,0.605190641,0.085682394,3.60536049,0.504363276,3.851475457,1.641413207,14.434
Mozambique,2009,50.58381,399,31.0 [25.0-36.9],24.6401,0.153673549,0.607629238,0.093268548,3.616859844,0.51141214,3.870769235,1.676117491,12.149
Mozambique,2009,50.58381,414,31.0 [25.0-36.9],24.6401,0.153673549,0.607629238,0.093268548,3.616859844,0.51141214,3.870769235,1.676117491,12.149
Mozambique,2009,50.58381,431,31.0 [25.0-36.9],24.6401,0.153673549,0.607629238,0.093268548,3.616859844,0.51141214,3.870769235,1.676117491,12.149
Mozambique,2015,56.039,321,30.7 [25.1-36.4],23.966,0.155591941,0.610276321,0.100742365,3.654259758,0.522644259,3.891948222,1.698174169,9.506
Mozambique,2015,56.039,359,30.7 [25.1-36.4],23.966,0.155591941,0.610276321,0.100742365,3.654259758,0.522644259,3.891948222,1.698174169,9.506
Mozambique,2015,56.039,401,30.7 [25.1-36.4],23.966,0.155591941,0.610276321,0.100742365,3.654259758,0.522644259,3.891948222,1.698174169,9.506
Myanmar,2000,89.94176,213,20.9 [16.8-25.0],5.14,0.193941179,0.50136132,0.079457698,3.237244383,0.569509508,2.233269181,0.849906028,9.995
Myanmar,2000,89.94176,245,20.9 [16.8-25.0],5.14,0.193941179,0.50136132,0.079457698,3.237244383,0.569509508,2.233269181,0.849906028,9.995
Myanmar,2000,89.94176,279,20.9 [16.8-25.0],5.14,0.193941179,0.50136132,0.079457698,3.237244383,0.569509508,2.233269181,0.849906028,9.995
Myanmar,2014,92.92316,166,19.6 [16.5-22.7],3.41,0.210781479,0.509153253,0.117105251,3.304862381,0.570250417,2.274676177,0.869608298,8.804
Myanmar,2014,92.92316,200,19.6 [16.5-22.7],3.41,0.210781479,0.509153253,0.117105251,3.304862381,0.570250417,2.274676177,0.869608298,8.804
Myanmar,2014,92.92316,235,19.6 [16.5-22.7],3.41,0.210781479,0.509153253,0.117105251,3.304862381,0.570250417,2.274676177,0.869608298,8.804
Myanmar,2015,93.09005,164,19.7 [16.6-22.9],3.34,0.211860709,0.509601651,0.120132131,3.307999168,0.572083652,2.282711799,0.870133684,8.673
Myanmar,2015,93.09005,197,19.7 [16.6-22.9],3.34,0.211860709,0.509601651,0.120132131,3.307999168,0.572083652,2.282711799,0.870133684,8.673
Myanmar,2015,93.09005,232,19.7 [16.6-22.9],3.34,0.211860709,0.509601651,0.120132131,3.307999168,0.572083652,2.282711799,0.870133684,8.673
Myanmar,2016,75.5512,163,19.9 [16.7-23.0],3.33,0.212910437,0.510041854,0.122920492,3.311078146,0.574687603,2.290753581,0.87041788,8.753
Myanmar,2016,75.5512,195,19.9 [16.7-23.0],3.33,0.212910437,0.510041854,0.122920492,3.311078146,0.574687603,2.290753581,0.87041788,8.753
Myanmar,2016,75.5512,229,19.9 [16.7-23.0],3.33,0.212910437,0.510041854,0.122920492,3.311078146,0.574687603,2.290753581,0.87041788,8.753
Namibia,2001,84.94426,431,22.8 [19.3-26.3],26.7353,0.171228973,0.626109906,0.169690679,3.476269306,0.755825113,3.46614432,1.716386687,13.129
Namibia,2001,84.94426,454,22.8 [19.3-26.3],26.7353,0.171228973,0.626109906,0.169690679,3.476269306,0.755825113,3.46614432,1.716386687,13.129
Namibia,2001,84.94426,481,22.8 [19.3-26.3],26.7353,0.171228973,0.626109906,0.169690679,3.476269306,0.755825113,3.46614432,1.716386687,13.129
Namibia,2007,76.48659,379,21.5 [18.3-24.7],23.7422,0.173612063,0.627863391,0.178455512,3.481829908,0.736822964,3.424845272,1.700076938,12.046
Namibia,2007,76.48659,409,21.5 [18.3-24.7],23.7422,0.173612063,0.627863391,0.178455512,3.481829908,0.736822964,3.424845272,1.700076938,12.046
Namibia,2007,76.48659,445,21.5 [18.3-24.7],23.7422,0.173612063,0.627863391,0.178455512,3.481829908,0.736822964,3.424845272,1.700076938,12.046
Namibia,2011,88.27463,264,23.9 [20.4-27.5],16.1368,0.174870606,0.629254144,0.187119323,3.486641179,0.763104219,3.380567438,1.703349015,10.861
Namibia,2011,88.27463,310,23.9 [20.4-27.5],16.1368,0.174870606,0.629254144,0.187119323,3.486641179,0.763104219,3.380567438,1.703349015,10.861
Namibia,2011,88.27463,362,23.9 [20.4-27.5],16.1368,0.174870606,0.629254144,0.187119323,3.486641179,0.763104219,3.380567438,1.703349015,10.861
Namibia,2015,90.8205,255,32.0 [27.0-37.0],16.2875,0.176419927,0.631214852,0.196153483,3.499314115,0.773144148,3.41768245,1.683855475,9.077
Namibia,2015,90.8205,296,32.0 [27.0-37.0],16.2875,0.176419927,0.631214852,0.196153483,3.499314115,0.773144148,3.41768245,1.683855475,9.077
Namibia,2015,90.8205,341,32.0 [27.0-37.0],16.2875,0.176419927,0.631214852,0.196153483,3.499314115,0.773144148,3.41768245,1.683855475,9.077
Nepal,2001,48.60897,214,15.3 [12.9-17.7],10.3906,0.245042647,0.576142517,0.105714025,3.768352932,0.494089517,3.693139762,1.370138016,7.949
Nepal,2001,48.60897,234,15.3 [12.9-17.7],10.3906,0.245042647,0.576142517,0.105714025,3.768352932,0.494089517,3.693139762,1.370138016,7.949
Nepal,2001,48.60897,255,15.3 [12.9-17.7],10.3906,0.245042647,0.576142517,0.105714025,3.768352932,0.494089517,3.693139762,1.370138016,7.949
Nepal,2011,59.62725,153,16.1 [13.8-18.4],10.7315,0.244832464,0.580964673,0.117516951,3.835694697,0.492166114,3.739860714,1.500171956,6.891
Nepal,2011,59.62725,173,16.1 [13.8-18.4],10.7315,0.244832464,0.580964673,0.117516951,3.835694697,0.492166114,3.739860714,1.500171956,6.891
Nepal,2011,59.62725,193,16.1 [13.8-18.4],10.7315,0.244832464,0.580964673,0.117516951,3.835694697,0.492166114,3.739860714,1.500171956,6.891
